Enterprise_id,Label,Registered_capital (Ten thousand Yuan),Province,Enterprise_type,Establishment_Duration (Days),Paid_in_capital (Ten thousand Yuan),Sector,SH_num,MS_num,CL_5years+,CL_5years,CL_4years,CL_3years,CL_2years,CL_1year,Branch_num,Certificate_num_5years+,Certificate_num_5years,Certificate_num_4years,Certificate_num_3years,Certificate_num_2years,Certificate_num_1year,Executee_num_5years+,Executee_num_5years,Executee_num_4years,Executee_num_3years,Executee_num_2years,Executee_num_1year,Overdue_tax_num_3years,Overdue_tax_num_2years,Overdue_tax_num_1year,Administrative_penalty_num_5years,Administrative_penalty_num_4years,Administrative_penalty_num_3years,Administrative_penalty_num_2years,Administrative_penalty_num_1year,Trademark_info_num_5years+,Trademark_info_num_5years,Trademark_info_num_4years,Trademark_info_num_3years,Trademark_info_num_2years,Trademark_info_num_1year,Patent_info_num_5years+,Patent_info_num_5years,Patent_info_num_4years,Patent_info_num_3years,Patent_info_num_2years,Patent_info_num_1year,Work_copyright_info_num_5years+,Work_copyright_info_num_5years,Work_copyright_info_num_4years,Work_copyright_info_num_3years,Work_copyright_info_num_2years,Work_copyright_info_num_1year,Software_copyright_info_num_5years+,Software_copyright_info_num_5years,Software_copyright_info_num_4years,Software_copyright_info_num_3years,Software_copyright_info_num_2years,Software_copyright_info_num_1year,t-1 Basic old-age insurance for urban employees,t-2 Basic old-age insurance for urban employees,t-3 Basic old-age insurance for urban employees,t-1 Unemployment insurance,t-2 Unemployment insurance,t-3 Unemployment insurance,t-1 Basic medical insurance for employees,t-2 Basic medical insurance for employees,t-3 Basic medical insurance for employees,t-1 Employment injury insurance,t-2 Employment injury insurance,t-3 Employment injury insurance,t-1 Birth insurance,t-2 Birth insurance,t-3 Birth insurance,Legal_proceedings_num_5years+,Legal_proceedings_num_5years,Legal_proceedings_num_4years,Legal_proceedings_num_3years,Legal_proceedings_num_2years,Legal_proceedings_num_1year,Filing_information_num_5years+,Filing_information_num_5years,Filing_information_num_4years,Filing_information_num_3years,Filing_information_num_2years,Filing_information_num_1years,Ratepaying_Credit_Grade_A_num
824,0,15800,Jiangxi,Other limited liability companies,3643,15.1848,Construction industry,2,2,6,16,9,4,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,49,36,66,49,36,66,49,36,66,49,36,66,49,36,0,0,0,0,0,8,0,0,0,0,1,0,0
825,0,1888,Jiangxi,Limited liability company (Natural person investment or holding),1117,0,Construction industry,5,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,0,1200,Jiangxi,Limited liability company (Natural person investment or holding),1059,612,Construction industry,2,3,0,0,0,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,0,4000,Jiangxi,Limited liability company (Natural person investment or holding),1948,3200,Construction industry,2,3,0,8,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,0,4000,Jiangxi,Limited liability company (Natural person investment or holding),2384,800,Construction industry,3,2,0,2,0,8,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,5,24,5,5,14,5,5,24,0,5,24,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0
829,0,1200,Jiangxi,Limited liability company (Natural person investment or holding),1688,0,Construction industry,2,3,0,0,5,4,9,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,5180,Jiangxi,Limited liability company (Natural person investment or holding),2126,234,Construction industry,2,2,3,1,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,3000,Jiangxi,Limited liability company (Natural person investment or holding),1384,3000,Construction industry,3,2,0,0,2,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,3680,Jiangxi,Limited liability company (Natural person investment or holding),1337,3680,Construction industry,2,2,0,0,0,5,6,8,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0,1200,Jiangxi,Limited liability company (Natural person investment or holding),1464,0,Wholesale and retail,2,2,0,0,0,4,2,14,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),954,0,Construction industry,2,2,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),1823,800,Wholesale and retail,4,2,0,0,0,8,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,0,10000,Jiangxi,Limited liability company (Natural person investment or holding),3273,0,Construction industry,2,3,3,5,0,0,6,5,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
837,0,616,Jiangxi,Limited liability company (Natural person investment or holding),2952,616,Construction industry,2,2,0,1,2,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,0,4800,Jiangxi,Limited liability company (Natural person investment or holding),1247,4800,Construction industry,2,2,0,0,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,1,0,0,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,0,2066,Jiangxi,Limited liability company (Natural person investment or holding),2823,0,Construction industry,2,2,3,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
840,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),2186,0,Construction industry,2,2,3,4,0,1,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,10,0,0,10,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,1,2000,Jiangxi,Limited liability company (Natural person investment or holding),1954,0,Construction industry,2,2,1,1,2,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,0,4180,Jiangxi,Limited liability company (Natural person investment or holding),11040,2180,Construction industry,2,3,14,4,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6,0,0,6,1,0,0,0,6,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0
843,0,2100,Jiangxi,Limited liability company (Natural person investment or holding),3381,0,Construction industry,2,3,6,0,0,4,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,0,1998,Jiangxi,Limited liability company (Natural person investment or holding),1114,300,Leasing and business services,2,2,0,0,0,7,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,0,4096,Jiangxi,Limited liability company (Natural person investment or holding),2325,600,Construction industry,2,2,0,1,4,4,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
846,0,700,Jiangxi,Limited liability company (Natural person investment or holding),2663,700,Construction industry,2,2,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,10,0,0,0,4,10,10,4,10,16,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1
847,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),2272,800,Construction industry,2,3,0,4,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0
848,0,6060,Jiangxi,Limited liability company (Natural person investment or holding),4582,2060,Construction industry,2,2,6,3,2,0,2,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,23,0,0,0,0,0,0,33,24,0,0,0,0,0,0,2,5,0,1,0,1,0,2,1,0,1
849,0,10008,Jiangxi,Limited liability company (Natural person investment or holding),2574,10008,Construction industry,2,2,8,7,0,3,3,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
850,0,1200,Jiangxi,Limited liability company (Natural person investment or holding),1752,600,Construction industry,2,2,0,0,5,2,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,25,0,0,25,20,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),908,800,Construction industry,2,2,0,0,0,5,12,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,0,11100,Jiangxi,Limited liability company (Natural person investment or holding),6879,9037.53,Construction industry,5,3,11,1,2,0,5,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,29,1,0,0,3,4,0,0,0,0,0,0,4,0,0,0,1,1,3,0,1,0
853,0,1000,Jiangxi,Limited liability company (sole proprietorship of natural person),866,1000,Construction industry,1,2,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
854,0,1068,Jiangxi,Limited liability company (Natural person investment or holding),888,267,Construction industry,2,2,0,0,0,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,15,12,0,15,12,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,0,10000,Jiangxi,Limited liability company (Natural person investment or holding),3288,10000,Leasing and business services,2,2,0,2,0,0,4,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,16,0,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1
856,0,2200,Jiangxi,Collective ownership,11311,0,Construction industry,1,,0,1,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,2,0,1,1,0,0,2,2
857,0,6000,Jiangxi,Limited liability company (Natural person investment or holding),5341,5400,Construction industry,2,3,9,3,1,3,1,6,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,33,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
858,1,4000,Jiangxi,Limited liability company (Natural person investment or holding),3458,800,Construction industry,2,2,3,4,4,1,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
859,0,1100,Jiangxi,Limited liability company (Natural person investment or holding),1745,1100,Construction industry,2,3,0,0,4,0,1,2,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,2,0,6,2,0,6,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
860,0,2018,Jiangxi,Limited liability company (Natural person investment or holding),2092,2018,Leasing and business services,2,2,0,1,3,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,0,3168,Jiangxi,Limited liability company (Natural person investment or holding),1476,1615.68,Construction industry,2,2,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),1017,3,Construction industry,2,2,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,0,0,,7,0,,7,0,,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
863,0,4200,Jiangxi,Limited liability company (Natural person investment or holding),1762,1601,Leasing and business services,3,3,0,0,4,5,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,0,0,17,0,0,17,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,0,1200,Jiangxi,Limited liability company (Natural person investment or holding),1603,0,Construction industry,3,2,0,0,0,3,5,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,15,0,0,15,13,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,0,2000,Jiangxi,Limited liability company (Natural person investment or holding),4549,2300,"Residential services, repair and other services",2,2,6,2,1,0,3,1,10,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
866,0,4988,Jiangxi,Limited liability company (Natural person investment or holding),2401,5000,Construction industry,2,2,1,6,3,3,4,4,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,35,2,26,35,0,26,35,1,26,35,20,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
867,0,2100,Jiangxi,Limited liability company (Natural person investment or holding),3013,2100,Construction industry,2,2,3,1,0,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,2,0,1,5,4,0
868,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),1105,0,Construction industry,2,2,0,0,0,1,14,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,2,8,9,2,0,9,2,8,9,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
869,0,4008,Jiangxi,Limited liability company (Natural person investment or holding),2346,4008,Construction industry,2,2,3,4,0,0,2,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
870,0,1200,Jiangxi,Limited liability company (Natural person investment or holding),1279,240,Construction industry,4,2,0,0,0,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,0,1200,Jiangxi,Limited liability company (Natural person investment or holding),999,8.4,Construction industry,3,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,4800,Jiangxi,Limited liability company (Natural person investment or holding),3088,350,Leasing and business services,2,2,4,1,3,6,4,4,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,3,1
873,0,4000,Jiangxi,Limited liability company (Natural person investment or holding),2195,0,Construction industry,2,2,2,5,3,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
874,0,2080,Jiangxi,Limited liability company (Natural person investment or holding),7107,2080,Construction industry,2,2,4,4,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),2817,600,Construction industry,3,2,6,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,0,2400,Guandong,Limited liability company (Natural person investment or holding),4265,2400,Construction industry,3,2,5,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,0,5000,Shaanxi,Limited liability company (Natural person investment or holding),2037,1340,Construction industry,2,2,2,0,4,0,7,0,,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
878,0,2016.2,Jiangxi,Ownership by the whole people,10093,0,Construction industry,,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,20,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
879,0,5000,Shanxi,Limited liability company (Natural person investment or holding),6307,3000,Leasing and business services,2,2,0,0,4,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,24,38,39,24,39,39,24,38,39,24,0,39,24,0,0,3,5,0,2,0,0,0,2,1,0,1
880,0,801,Henan,Limited liability company (Natural person investment or holding),2021,801,Construction industry,2,2,0,8,0,0,0,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,0,1000,Zhejiang,Limited liability company (Natural person investment or holding),1021,0,Construction industry,3,2,0,0,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,29,34,0,29,34,0,29,34,0,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
882,0,2000,Zhejiang,Limited liability company (sole proprietorship of natural person),1754,605.5,Scientific research and technology services,1,2,0,0,1,0,5,0,,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,55,30,35,55,30,35,55,30,35,55,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
883,0,2077,Zhejiang,Limited liability company (Natural person investment or holding),3777,700,Construction industry,2,2,6,0,0,0,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,28,28,23,28,28,23,28,28,23,28,28,23,28,0,0,0,2,0,0,3,0,1,0,0,0,3
884,0,26000,Jiangsu,Limited liability company (sole proprietorship of natural person),2522,26000,Construction industry,1,2,10,2,2,5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,32,25,33,32,25,33,32,25,33,32,25,33,32,0,0,3,0,0,0,0,2,2,0,0,0,0
885,0,1200,Shandong,Limited liability company (Natural person investment or holding),1159,10,Construction industry,3,2,0,0,0,1,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,0,8000,Hunan,Limited liability company (Natural person investment or holding),16328,2168,Construction industry,3,2,2,0,6,2,7,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,24,11,11,6,0,0,0,32,34,30,0,0,0,0,0,0,0,3,15,0,2,1,0,3,0,2
